-2037.937277 3.132713365e-06 9.326084887e-06
-2037.937277 -2.220371038e-06 1.00749351e-05
-2037.937277 5.747226115e-06 7.511287025e-06
-2037.937277 9.198495779e-06 9.884882046e-06
-2036.912484 1.53611887e-05 8.022695074e-06
-2036.912484 -3.51115036e-07 9.999585778e-07
-2036.912484 4.339237492e-06 9.028373096e-06
-2036.912484 -2.904583924e-07 9.426622143e-06
-2036.912484 -2.82302383e-06 1.278484629e-05
-2036.912484 2.732376446e-06 1.620340809e-06
-2036.912484 -5.105850264e-06 3.361382905e-06
-2036.912484 1.959357803e-06 9.805760968e-06
-2036.912484 -8.631379474e-06 5.03380381e-06
-2036.912484 -1.138396033e-06 1.335200717e-05
-2036.912484 -4.376761651e-07 7.122205311e-06
-2036.912484 -2.857568707e-06 2.85981114e-06
-1986.005537 -2.250120407e-06 1.267327535e-06
-1986.005537 1.364800106e-06 1.997640194e-06
-1986.005537 4.811879444e-07 7.330912875e-07
-1986.005537 1.23379359e-05 9.804698947e-06
-1986.005537 -1.19138861e-06 2.261176113e-06
-1986.005537 1.564627436e-06 3.757074099e-06
-1986.005537 1.979171634e-06 3.522615894e-06
-1986.005537 -1.195379025e-06 2.041016722e-06
-1986.005537 -5.175707559e-06 5.266283174e-06
-1986.005537 1.446275222e-06 3.43351088e-06
-1986.005537 1.020090228e-06 2.269646802e-06
-1986.005537 -6.924771491e-07 1.075273911e-06
-1982.041899 1.135687481e-06 3.074003804e-06
-1982.041899 -2.13921199e-07 3.400391238e-06
-1982.041899 3.406396472e-06 3.649314378e-06
-1982.041899 2.794365008e-06 2.766209997e-06
-1982.041899 3.012302691e-06 3.278512177e-06
-1982.041899 8.756970661e-07 5.444468636e-06
-1982.041899 1.771277449e-05 9.295097989e-06
-1982.041899 -4.468996256e-07 4.230826264e-06
-1982.041899 -4.063840714e-06 7.478234394e-06
-1982.041899 -4.932146328e-06 4.587171492e-06
-1981.990818 -6.108895468e-07 8.681557572e-06
-1981.990818 -5.43052604e-07 6.793425564e-06
-1981.990818 1.570838364e-06 9.254815024e-06
-1883.53287 -5.234462623e-06 3.112153402e-06
-1883.53287 -1.329279949e-06 7.104153703e-06
-1883.53287 7.777287354e-07 1.671019929e-06
-1883.53287 3.308386028e-06 3.367746963e-06
-1883.53287 3.916296733e-06 1.010312825e-05
-1883.53287 1.787848122e-06 4.280210015e-06
-1883.53287 -1.946056964e-06 3.096247256e-06
-1883.53287 1.034743699e-05 5.69411807e-06
-1883.53287 -1.154734956e-07 1.160185566e-06
-1883.53287 1.673354088e-06 2.912817582e-06
-1883.53287 3.925505396e-06 3.965038397e-06
-1883.518273 -2.566669823e-07 3.497156695e-06
-1883.518273 -6.704350716e-07 2.85557079e-06
-1883.518273 -2.222170257e-06 2.588484671e-06
-1883.518273 3.06054026e-06 3.495035118e-06
-1883.518273 4.181010947e-06 8.200038714e-06
-1883.518273 -2.06869299e-06 2.332124182e-06
-1883.518273 -5.405702827e-06 8.028004735e-06
-1883.518273 4.491807917e-06 3.67007626e-06
-1883.518273 2.980961577e-07 1.424165881e-06
-1883.518273 1.59890011e-06 2.089691671e-06
-1883.518273 2.883278051e-06 3.218201168e-06
-1881.320452 -9.724473289e-06 6.121012307e-06
-1881.320452 -2.856938714e-07 4.145096968e-06
-1881.320452 3.770062796e-06 3.02649187e-06
-1881.320452 -9.695836236e-07 2.111383591e-06
-1881.320452 -1.485262505e-06 2.808557332e-06
-1881.320452 6.358591119e-06 7.240668654e-06
-1881.320452 5.504653113e-06 1.129375402e-05
-1881.320452 3.654959658e-06 6.875024163e-06
-1881.320452 7.020762982e-07 2.485272931e-06
-1881.320452 -1.841022711e-06 1.313034587e-06
-1881.320452 -1.090830599e-06 9.030725921e-07
-1881.304815 1.968033909e-06 3.944717886e-06
-1881.304815 -1.899435635e-05 7.375977826e-06
-1881.304815 -1.102679614e-05 9.159788546e-06
-1881.304815 -9.334564744e-06 1.043748201e-05
-1881.304815 -1.661639738e-05 6.838872884e-06
-1881.304815 -2.040409871e-08 3.054379304e-06
-1881.304815 -1.074481413e-06 2.077300122e-06
-1881.304815 -5.649370231e-07 2.683581193e-06
-1881.304815 -6.977478985e-06 4.149228499e-06
-1881.304815 -9.428185842e-06 4.517968151e-06
-1881.304815 2.74554081e-06 4.365101177e-06
-1881.304815 -3.727466926e-06 2.739355615e-06
-1531.570287 2.610897739e-07 3.204414314e-06
-1531.570287 -2.172502639e-05 1.551447695e-05
-1531.570287 6.045720417e-07 3.028384203e-06
-1531.570287 2.09248345e-05 2.055542163e-05
-1531.570287 1.453312772e-06 2.982791726e-06
-1531.570287 1.317448715e-05 1.628346035e-05
-1531.570287 1.849898156e-06 3.116395088e-06
-1531.570287 9.11845063e-07 2.575769331e-06
-1531.570287 -3.250186095e-06 5.732338256e-06
-1531.570287 4.391811835e-06 4.186821093e-06
-1531.570287 1.514408289e-06 5.492404812e-06
-1531.570287 2.333368886e-06 1.791597094e-05
-1531.552562 -3.337292215e-07 2.502662257e-06
-1531.552562 -5.71195118e-06 7.216711261e-06
-1531.552562 1.623748385e-06 1.711153812e-06
-1531.552562 5.657184263e-06 3.63188364e-06
-1531.552562 4.907568737e-07 1.713266421e-06
-1531.552562 -4.036881965e-06 4.736590291e-06
-1531.552562 -2.668028476e-07 1.817874899e-06
-1531.552562 -1.37401037e-06 9.9264574e-07
-1531.552562 -3.768904601e-06 5.069895639e-06
-1531.552562 -1.933271113e-06 2.648886614e-06
-1531.552562 3.968121697e-07 5.992454293e-06
-1531.552562 1.254619529e-05 1.688781649e-05
-1529.571382 -3.290784391e-08 3.380766628e-06
